acc_date,type,reg,operator,fat,location,dmg,plane_type
2021-04-03 00:00:00,Cessna 208B Grand Caravan,N215MC,Everts Air Cargo,0.0,"Fairbanks International Airport, AK (FAI/PAFA)",sub,CESSNA 208B GRAND CARAVAN
2021-04-08 00:00:00,Antonov An-2,RA-40...,Unknown,0.0,Omsk,w/o,ANTONOV AN-2
2021-04-09 00:00:00,Boeing C-17A Globemaster III,10-0223,United States Air Force - USAF,0.0,"Charleston AFB, SC (CHS)",sub,BOEING C-17A GLOBEMASTER III
2021-04-14 00:00:00,Cessna 525A CitationJet CJ2+,JA001T,private,0.0,"3,7 km W of Osaka/Yao Airport (RJOY)",sub,CESSNA 525A CITATIONJET CJ2+
2021-04-15 00:00:00,Learjet 35A,N354EF,Med Air Inc,0.0,"Colorado Springs Airport, CO (COS/KCOS)",sub,LEARJET 35A
2021-04-16 00:00:00,Beechcraft B99 Airliner,N991AK,Lake Clark Air,0.0,"Chignik-Lagoon Airport, AK (KCL)",sub,BEECHCRAFT B99 AIRLINER
2021-04-18 00:00:00,Learjet 25B,XB-PIZ,Unknown,0.0,Toluca-Licenciado Adolfo López Mateos International Airport (TLC),sub,LEARJET 25B
2021-04-20 00:00:00,Learjet 35A,PR-MLA,Eletric Power Construção,1.0,"Belo Horizonte/Pampulha - Carlos Drummond de Andrade Airport, MG (PLU)",w/o,LEARJET 35A
2021-04-26 00:00:00,Cessna 208B Grand Caravan EX,N143CA,Haugland Group Aviation LLC,0.0,"near Laceyville, PA",sub,CESSNA 208B GRAND CARAVAN EX
2021-05-01 00:00:00,Cessna 550 Citation II,N803SC,STB Aviation LLC,0.0,"Charleston Executive Airport, SC (KJZI)",sub,CESSNA 550 CITATION II
2021-05-05 00:00:00,Gulfstream G150,N22ST,TLD Aviation I LLC,0.0,"Ridgeland Airport, SC",sub,GULFSTREAM G150
2021-05-06 00:00:00,Beechcraft B200GT King Air 250,VT-MPQ,Government of Madhya Pradesh,0.0,Gwalior Airport (GWL),sub,BEECHCRAFT B200GT KING AIR 250
2021-05-10 00:00:00,ATR 72-600 (72-212A),B-17010,Uni Air,0.0,Nangang Island-Matsu Nangan Airport (LZN),sub,ATR 72-600 (72-212A)
2021-05-12 00:00:00,Boeing 737-8AS (WL),EI-EGA,Ryanair,0.0,Alicante Airport (ALC/LEAL),non,BOEING 737-8AS (WL)
2021-05-12 00:00:00,Swearingen SA226-TC Metro II,N280KL,Key Lime Air,0.0,"5,9km N of Denver-Centennial Airport, CO (APA)",sub,SWEARINGEN SA226-TC METRO II
2021-05-13 00:00:00,Cessna 208B Grand Caravan,CC-DBB,Skydive Andes,0.0,Melipilla-Los Cuatro Diablos Airport (SCME),Unknown,CESSNA 208B GRAND CARAVAN
2021-05-19 00:00:00,Hawker 800,XB-R..,private,0.0,"Sayaxché, Petén",w/o,HAWKER 800
2021-05-20 00:00:00,IAI 1125 Astra,N388WA,private,0.0,"Parque Laguna del Tigre, San Andrés, Petén",sub,IAI 1125 ASTRA
2021-05-21 00:00:00,Boeing 737-7H4,N289CT,Southwest Airlines,0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",non,BOEING 737-7H4
2021-05-21 00:00:00,Antonov An-2R,RA-33373,Utair,0.0,Laytamak Airstrip,sub,ANTONOV AN-2R
2021-05-21 00:00:00,Beechcraft B300 King Air 350i,NAF203,Nigerian Air Force - NAF,11.0,near Kaduna Airport (KAD),w/o,BEECHCRAFT B300 KING AIR 350I
2021-05-28 00:00:00,Boeing 767-38E,HL7528,Asiana Airlines,0.0,"over Yesan , Chungcheongnam-do",non,BOEING 767-38E
2021-05-28 00:00:00,Boeing 737-823 (WL),N834NN,American Airlines,0.0,"Dallas/Fort Worth International Airport, TX (DFW/KDFW)",sub,BOEING 737-823 (WL)
2021-05-29 00:00:00,Cessna 501 Citation I/SP,N66BK,JL&GL Productions LP,7.0,"near Smyrna Airport, TN (MQY)",w/o,CESSNA 501 CITATION I/SP
2021-05-30 00:00:00,ATR 72-500 (72-212A),SX-THR,Sky Express,0.0,Alexandroupolis-Demokritos Airport (AXD),sub,ATR 72-500 (72-212A)
2021-06-02 00:00:00,Beechcraft 1900C,N219VP,Alpine Air Express,0.0,"Denver International Airport, CO (DEN/KDEN)",sub,BEECHCRAFT 1900C
2021-06-03 00:00:00,Cessna 208B Grand Caravan EX,PK-DPT,Dabi Air Nusantara,0.0,Ilaga Airport (ILA),w/o,CESSNA 208B GRAND CARAVAN EX
2021-06-04 00:00:00,Honda HA-420 HondaJet,N10XN,GF Aviation LLC,0.0,"Atlanta-Cobb County-Mc Collum Field, GA (KRYY)",sub,HONDA HA-420 HONDAJET
2021-06-05 00:00:00,Cessna 208B Supervan 900,N103AN,Paraclub Wiener Neustadt,0.0,Wiener Neustadt West Air Base,sub,CESSNA 208B SUPERVAN 900
2021-06-07 00:00:00,Boeing 737-8AL (WL),VT-TGE,Vistara,0.0,W of Kolkata,non,BOEING 737-8AL (WL)
2021-06-10 00:00:00,Beechcraft 1900D,4610,Tatmadaw Lei (Myanmar Air Force),12.0,near Pyin Oo Lwin,w/o,BEECHCRAFT 1900D
2021-06-13 00:00:00,Boeing 737-8AS (WL),EI-EVE,Ryanair,0.0,Málaga-Costa del Sol Airport (AGP/LEMG),non,BOEING 737-8AS (WL)
2021-06-14 00:00:00,ATR 72-600 (72-212A),VT-IYX,IndiGo Airlines,0.0,Hubli Airport (HBX),sub,ATR 72-600 (72-212A)
2021-06-16 00:00:00,Let L-410UVP-E,9S-GRJ,Kin Avia,3.0,near Bukavu-Kavumu Airport (BKY),w/o,LET L-410UVP-E
2021-06-18 00:00:00,Boeing 787-8 Dreamliner,G-ZBJB,British Airways,0.0,London Heathrow Airport (LHR),sub,BOEING 787-8 DREAMLINER
2021-06-19 00:00:00,Let L-410UVP-E,RF-94603,DOSAAF,5.0,near Tanay Airfield,w/o,LET L-410UVP-E
2021-06-21 00:00:00,Rockwell Sabreliner 65,XB-OXV,private,0.0,within Jesús María Semprún,w/o,ROCKWELL SABRELINER 65
2021-06-23 00:00:00,Gulfstream G280,M-ISTY,INEOS Aviation,0.0,Genève-Cointrin Airport (GVA/LSGG),sub,GULFSTREAM G280
2021-06-24 00:00:00,Antonov An-2R,RA-01430,private,0.0,"3,5 km W of Zaboyskiy, Slavyansky district",sub,ANTONOV AN-2R
2021-06-25 00:00:00,Airbus A321-231,N926UW,American Airlines,0.0,"New Orleans, Louisiana",non,AIRBUS A321-231
2021-06-25 00:00:00,Shorts 360-300,N970AA,Air Cargo Carriers,0.0,"Las Vegas-McCarran International Airport, NV (LAS)",sub,SHORTS 360-300
2021-06-25 00:00:00,Cessna 208B Supervan 900,PH-FST,Skydive Teuge,0.0,2 km W of Teuge Airport,sub,CESSNA 208B SUPERVAN 900
2021-06-29 00:00:00,Airbus A350-941,F-HTYH,Air France,0.0,Paris-Charles de Gaulle Airport (CDG/LFPG),non,AIRBUS A350-941
2021-07-01 00:00:00,Convair CV-580 Airtanker,C-FKFL,Conair,0.0,"Penticton Airport, BC (YYF)",sub,CONVAIR CV-580 AIRTANKER
2021-07-01 00:00:00,Convair CV-580 Airtanker,C-FHKF,Conair,0.0,"Penticton Airport, BC (YYF)",non,CONVAIR CV-580 AIRTANKER
2021-07-02 00:00:00,Boeing 737-275C Adv.,N810TA,Transair (Cargo),0.0,"9 km WSW off Honolulu-Daniel K. Inouye International Airport, HI (HNL)",w/o,BOEING 737-275C ADV.
2021-07-02 00:00:00,Cessna 750 Citation X,SX-ECI,Hellenic CAA,0.0,Paphos International Airport (PFO/LCPH),sub,CESSNA 750 CITATION X
2021-07-04 00:00:00,Airbus A321-231,N156AN,American Airlines,0.0,"Miami, Florida",non,AIRBUS A321-231
2021-07-04 00:00:00,Antonov An-2R,UP-A0135,ELISA,0.0,"12 km from Karaultobe, Kyzylorda",sub,ANTONOV AN-2R
2021-07-05 00:00:00,IAI 1124A Westwind II,N790JR,Transenergie Inc,2.0,near Treasure Cay Airport (TCB),w/o,IAI 1124A WESTWIND II
2021-07-06 00:00:00,ATR 42-320,C-GLDE,Transwest Air,0.0,"120 nm from Saskatoon, SK",non,ATR 42-320
2021-07-06 00:00:00,Antonov An-26B-100,RA-26085,Kamchatka Aviation Enterprise,28.0,"3,8 km NW of Palana Airport",w/o,ANTONOV AN-26B-100
2021-07-07 00:00:00,Cessna 208B Grand Caravan,UNKNOWN,Ryan Air,0.0,"near Aniak Airport, AK (ANI)",non,CESSNA 208B GRAND CARAVAN
2021-07-08 00:00:00,Douglas DC-3C,HK-2820,ALIANSA Colombia,3.0,"13,5 km N of Villavicencio-La Vanguardia Airport (VVC)",w/o,DOUGLAS DC-3C
2021-07-11 00:00:00,Airbus A320-214,D-AICP,Condor Flugdienst,0.0,Kavala-Megas Alexandros Airport (KVA),sub,AIRBUS A320-214
2021-07-11 00:00:00,de Havilland Canada DHC-3T Vazar Turbine Otter,C-FLLL,Northwestern Air,0.0,"31,5 km ENE of Fort Smith, NT",sub,DE HAVILLAND CANADA DHC-3T VAZAR TURBINE OTTER
2021-07-11 00:00:00,Cessna 208 Caravan I,C-GUAY,Air Tunilik,0.0,"Rex North Mining Camp, QC",sub,CESSNA 208 CARAVAN I
2021-07-14 00:00:00,Cessna 208B Grand Caravan EX,8R-ABK,Jags Aviation,0.0,Eteringbang Airport (SYET),sub,CESSNA 208B GRAND CARAVAN EX
2021-07-15 00:00:00,de Havilland Canada DHC-3T Vazar Turbine Otter,C-GUTW,Harbour Air,0.0,"Ganges Harbor Airport, BC (YGG)",sub,DE HAVILLAND CANADA DHC-3T VAZAR TURBINE OTTER
2021-07-15 00:00:00,Cessna 208 Caravan I,C-GIGO,Seair Seaplanes,0.0,"Ganges Harbor Airport, BC (YGG)",sub,CESSNA 208 CARAVAN I
2021-07-16 00:00:00,Antonov An-28,RA-28728,SiLA - Siberian Light Aviation,0.0,52 km SE of Kedrovo,sub,ANTONOV AN-28
2021-07-17 00:00:00,Cessna 208B Supervan 900,G-OJMP,GoSkydive,0.0,Old Sarum Airfield,sub,CESSNA 208B SUPERVAN 900
2021-07-18 00:00:00,ATR 72-500 (72-212A),EC-MSN,"Air Europa Express, opb Aeronova",0.0,Madrid-Barajas Adolfo Suárez Airport (MAD),sub,ATR 72-500 (72-212A)
2021-07-20 00:00:00,British Aerospace BAe-125-700A,N611MC,private,0.0,"Jesús María Semprún, Zulia",w/o,BRITISH AEROSPACE BAE-125-700A
2021-07-21 00:00:00,Cessna 560XL Citation Excel,N46CF,PV Transport Inc,0.0,"Reading Regional Airport/Spaatz Field, PA (RDG)",sub,CESSNA 560XL CITATION EXCEL
2021-07-21 00:00:00,de Havilland Canada DHC-8-106,5Y-GRS,Skyward Express,0.0,Burahache Airstrip,sub,DE HAVILLAND CANADA DHC-8-106
2021-07-22 00:00:00,Airbus A321-211,N376DN,Delta Air Lines,0.0,"Detroit-Metropolitan Wayne County Airport, MI (DTW/KDTW)",non,AIRBUS A321-211
2021-07-25 00:00:00,Boeing 737-8JP (WL),SE-RPE,Norwegian Air Sweden,0.0,near Nice Airport,non,BOEING 737-8JP (WL)
2021-07-26 00:00:00,Bombardier CL-600-2B16 Challenger 605,N605TR,Aeolus Air Charter,6.0,"Truckee Airport, CA (TKF)",w/o,BOMBARDIER CL-600-2B16 CHALLENGER 605
2021-07-26 00:00:00,Cessna 208 Supervan 900,D-FLEC,Skydive Binz,1.0,S off Norderney Airfield (NRD),w/o,CESSNA 208 SUPERVAN 900
2021-07-27 00:00:00,Cessna 208B Grand Caravan,ET-AMI,"Abyssinian Flight Services, opf UNWorld Food Programme",0.0,near Kombolcha,w/o,CESSNA 208B GRAND CARAVAN
2021-07-31 00:00:00,Boeing 737-8AS (WL),EI-EPC,Ryanair,0.0,near Barcelona-El Prat Josep Tarradellas Airport (BCN/LEBL),non,BOEING 737-8AS (WL)
2021-08-03 00:00:00,Airbus A300B4-622R (F),D-AEAE,European Air Transport,0.0,Lagos-Murtala Muhammed International Airport (LOS),sub,AIRBUS A300B4-622R (F)
2021-08-09 00:00:00,Gulfstream American G-1159A Gulfstream III,XB-OZA,private,0.0,within Jesús María Semprún,w/o,GULFSTREAM AMERICAN G-1159A GULFSTREAM III
2021-08-11 00:00:00,McDonnell Douglas MD-11F,N296UP,United Parcel Service - UPS,0.0,"Phoenix-Sky Harbor International Airport, AZ (PHX)",sub,MCDONNELL DOUGLAS MD-11F
2021-08-12 00:00:00,Shijiazhuang Y-5B(D),B-8440,Northeast General Aviation Co.,0.0,"Nengbei Farm, Heilongjiang Province",w/o,SHIJIAZHUANG Y-5B(D)
